,地址,经度,纬度,等级
浦东新区惠南社区卫生服务中心荡湾社区卫生服务站,惠南镇荡湾小区荡湾路28号,121.76167995121561,31.04543297021734,一级
上海御康医院（限门诊结算）,沪南公路2441弄1号,121.56122376032457,31.155802428679884,一级
上海申诚医院,浦东大道2516号（甲）,121.55536262584572,31.258955521030664,一级
浦东新区潍坊社区卫生服务中心东南社区卫生服务站,浦东新区东南新村47号A201-203室,121.51121900884628,31.228236193440246,一级
浦东新区航头社区卫生服务中心鹤驰社区卫生服务站,浦东新区航头镇鹤驰路235号1楼、2楼,121.58706073488668,31.08147928727757,一级
上海宝中堂中医门诊部,浦东新区崂山路531号1-2楼,121.52589665850101,31.225760106291947,一级
浦东新区航头社区卫生服务中心长达社区卫生服务站,浦东新区航头镇航梅路525弄5支弄1号楼1楼,121.57205822164494,31.02931503854165,一级
浦东新区宣桥社区卫生服务中心艺泰安邦社区卫生服务站,浦东新区宣桥镇南六公路399弄229号,121.70559374106124,31.06458582789385,一级
浦东新区周浦社区卫生服务中心公元社区卫生服务站,浦东新区周浦镇公元二村59号101-103室,121.57200434540067,31.12419319417709,一级
浦东新区浦兴社区卫生服务中心胶三社区卫生服务站,浦东新区杨高中路10弄3支弄8号甲,121.595192725166,31.259563349346653,一级
浦东新区川沙社区卫生服务中心川银社区卫生服务站,浦东新区川银路150弄194-198号,121.68372251989621,31.194467388022634,一级
浦东新区洋泾社区卫生服务中心崮山社区卫生服务站,浦东新区崮山路36号,121.54540715836633,31.24981306115543,一级
上海安平医院,川沙路4425弄8号,121.69162378966836,31.205221195059938,一级
上海福华医院,城南路98号,121.74250660507762,31.042017579500506,一级
上海亲和源医院,秀沿路2999弄10号,121.61425723286497,31.141261099555987,一级
上海海威门诊部,浦东大道1537号裙房东一层B、D,121.54282449879175,31.249303893787935,一级
浦东新区张江社区卫生服务中心杨镇路社区卫生服务站,龙三路98弄2幢2号底层,121.59103497276078,31.220866913221638,一级
浦东新区周浦医院第二执业点,周浦镇关岳路135号,121.58007437806819,31.122353476026817,二级
浦东新区三林社区卫生服务中心翰城社区卫生服务站,浦东新区杨南路1139弄5-6号,121.50469105656441,31.155140324762822,一级
浦东新区康桥社区卫生服务中心美林小城社区卫生服务站,沪南公路3468号,121.56165677352921,31.116784980496114,一级
浦东新区周浦社区卫生服务中心幸福社区卫生服务站,周浦镇川周路4058弄8号,121.58122091315522,31.127892119274314,一级
上海金高中西医结合医院（限门诊结算）,浦东新区金高路1115号,121.60621123114883,31.282701056527905,一级
浦东新区康桥社区卫生服务中心老镇社区卫生服务站,康桥镇横沔老街河西街,121.63578212597282,31.15405025748779,一级
浦东新区惠南社区卫生服务中心红光社区卫生服务站,惠南镇红光小区856号,121.76423091632594,31.06671830755287,一级
上海市浦东新区南华医院,上海市浦东新区惠南镇北门路71号,121.75059020281351,31.057778621217278,二级
浦东新区三林社区卫生服务中心东方康德社区卫生服务站,浦东新区懿行路971弄1115号底层,121.51085025013144,31.126636616777862,一级
浦东新区黄楼社区卫生服务中心万馨社区卫生服务站,浦东新区德川路469号,121.66661929355203,31.192456659963863,一级
上海市东方医院（南院）,浦东新区云台路1800号,121.5082290515497,31.150124397034446,二级
浦东新区浦兴社区卫生服务中心荷五路社区卫生服务站,长岛路1398弄46号,121.59495725312802,31.264894050790133,一级
浦东新区浦南医院,临沂路219号,121.50647197075526,31.195900830580193,二级
上海市浦东新区迎博社区卫生服务中心世博家园社区卫生服务站,浦东新区东书房路629弄16号,121.53401979965658,31.16497662853742,一级
上海童涵春堂兰村中医门诊部（限于中医科的中药饮片和中药煎药费）,浦东新区蓝村路502弄27-29号,121.5186780020966,31.212510838270568,一级
上海洪天护理院,浦东新区孙桥镇工农路25号,121.65194035855407,31.024965320368224,一级
上海航馨护理院,浦东新区航头镇航南公路501号4号楼，5号楼,121.58174850941374,31.01642776022384,一级
上海新视界东区眼科医院,浦东新区惠南镇人民西路99号,121.74816863680464,31.05045553955666,二级
上海泰坤堂东馆中西医结合门诊部,浦东新区浦东南路2162号1幢（一层、二层C单元）,121.51073883321735,31.2103162928613,一级
康桥镇馨村卫生室,环桥路1481弄1号,121.59850746598323,31.143373551161787,一级
上海市浦东新区航头鹤沙社区卫生服务中心,上海市浦东新区沪南公路4591号,121.58213168440652,31.078898809784192,一级
上海同仁堂济世中医门诊部（限于中医科的中药饮片和中药煎药费）,浦东新区东方路573弄8号2楼,121.52027656175056,31.2340611229267,一级
上海市浦东新区沪东社区卫生服务中心博二社区卫生服务站,浦东新区博兴路616弄37号,121.57987139984088,31.265209884687795,一级
上海市浦东新区沪东社区卫生服务中心东波社区卫生服务站,浦东新区东波路195弄46号102室,121.57551421626013,31.286370917805144,一级
上海市浦东新区浦兴社区卫生服务中心双桥社区卫生服务站,上海市浦东新区双桥路184一楼（东）,121.59134853713006,31.287800383792803,一级
上海正德医院,上海市浦东新区莲溪路1210号1号楼,121.56132964990789,31.171589394614912,一级
上海君康医院,上海市浦东新区北艾路1195号,121.52807005166086,31.183922103214275,一级
上海知音医院,上海市浦东新区周浦镇年家浜路388号2、3、4、5幢,121.57129799729658,31.117070397316645,一级
上海市浦东新区新场镇众安村卫生室,上海市浦东新区众安村笋王路3000号1室,121.65807774669432,31.013624594471022,一级
上海尚德医院,浦东新区川沙路1295号,121.67494323039212,31.26286388945182,一级
上海神华中医门诊部,中国（上海）自由贸易试验区东方路1529号201室,121.5198503916491,31.231015356429705,一级
上海南航医院,上海市浦东新区航头镇沪南公路5994号二楼、5996号,121.59414163456965,31.02819888736715,一级
上海市浦东新区曹路社区卫生服务中心金晓社区卫生服务站,上海市浦东新区金晓路65号一楼（北区）,121.67209124087098,31.280631770814207,一级
上海国龙医院,浦东新区周浦镇周东路702-720号（双号）、川周公路4108-4130号,121.5803670357906,31.129658680530504,二级
浦东新区洋泾社区卫生服务中心海院社区卫生服务站,浦东新区浦东大道1460弄4号101室,121.53194597107046,31.24434900019329,一级
上海新川门诊部,浦东新区川沙镇新川路280号2楼、1楼东,121.69896748174142,31.201247204441408,一级
上海锦医堂中医门诊部,浦东新区张扬北路581号二层、583号一层、二层,121.58317672589689,31.26985464658127,一级
浦东新区芦潮港社区卫生服务中心宜浩佳园社区卫生服务站,浦东新区南汇新城镇竹柏路253弄16号,121.90670826720489,30.90291671787417,一级
浦东新区芦潮港社区卫生服务中心古棕路社区卫生服务站,浦东新区南汇新城镇古棕路168弄3号,121.91453237789977,30.8870794704745,一级
浦东新区三林社区卫生服务中心永泰社区卫生服务站,浦东新区三林镇西泰林路850弄90号,121.53577264751713,31.144408604084756,一级
浦东新区三林社区卫生服务中心和炯社区卫生服务站,浦东新区三林镇和炯路77弄28号底层,121.49701121846252,31.1227946969387,一级
浦东新区泥城社区卫生服务中心云帆苑社区卫生服务站,浦东新区泥城镇彩云路70、72、76号,121.79878751625145,30.90096957533504,一级
上海安济门诊部,上海市浦东新区浦东大道2552号C楼,121.55791769096118,31.261208662127288,一级
上海明珠医院,上南路3300号,121.4941276802749,31.160226099970558,一级
上海市东方医院（二级结算）,浦东新区即墨路150号,121.50802277323093,31.239835526943104,三级
浦东新区人民医院,川沙镇川环南路490号,121.69907613945064,31.191529834803493,二级
浦东新区公利医院,苗圃路219号,121.54249207996504,31.243744680256903,二级
浦东新区公利医院金桥门诊部,菏泽路582号,121.59048396729432,31.266982014527024,二级
浦东新区浦南医院第二执业点,浦东南路2400号,121.50517607312723,31.199251351950615,二级
上海市第七人民医院,高桥镇大同路358号,121.57395552069161,31.345122397086524,二级
上海沪东医院,沪东路238号,121.57570061141124,31.272059037634847,二级
上海长航医院,浦东新区崂山路523号,121.51732495312788,31.22998480697525,二级
浦东新区中医医院,川沙镇绣川路340号,121.69138410336575,31.182515859277324,二级
浦东新区中医医院罗山分院,万德路49号,121.55351619003714,31.252390270160827,二级
浦东新区精神卫生中心,三林路165号,121.4905315641769,31.138981548167852,二级
浦东新区精神卫生中心源深路执业点,源深路622号,121.53022571052324,31.23243214986913,二级
浦东新区妇幼保健院,金桥红枫路599号,121.59200162595457,31.24077575512121,二级
浦东新区肺科医院,曹路镇秦家港路1569号,121.67567921226238,31.270075391250444,二级
浦东新区传染病医院,华夏东路3018弄46号,121.70793810028003,31.203354288937057,二级
浦东新区南码头社区卫生服务中心,浦三路696号,121.51307883384216,31.188515751041816,一级
浦东新区陆家嘴社区卫生服务中心,乳山路235弄1号,121.52276733459917,31.239755302721075,一级
浦东新区陆家嘴社区卫生服务中心乳山路社区卫生服务站,浦东新区崂山路332号B13幢,121.51662418644977,31.234495750856357,一级
浦东新区陆家嘴社区卫生服务中心东昌社区卫生服务站,东昌新村25号101-107室,121.50677668527075,31.235882670026893,一级
浦东新区联洋社区卫生服务中心,紫槐路120号,121.55712176465136,31.228933949897364,一级
浦东新区联洋社区卫生服务中心（德州路执业点）,浦东新区德州路188号,121.49328880202727,31.170408322110266,一级
浦东新区塘桥社区卫生服务中心,浦建路131号,121.51717202996839,31.210950378900787,一级
浦东新区周家渡社区卫生服务中心,昌里东路239号,121.50517173437704,31.17934427008644,一级
浦东新区周家渡社区卫生服务中心上南五村社区卫生服务站,浦东南路4801-4807号,121.5107007497253,31.20972046940712,一级
浦东新区周家渡社区卫生服务中心云莲社区卫生服务站,南码头路1380号,121.51051039120637,31.182245475108594,一级
浦东新区周家渡社区卫生服务中心成山社区卫生服务站,成山路953－957号,121.51173523123909,31.175681353901457,一级
浦东新区上钢社区卫生服务中心,昌里路360号,121.4848332098216,31.17512072746415,一级
浦东新区上钢社区卫生服务中心德州一村社区卫生服务站,德州路230弄23号102室,121.49097660885235,31.169110068165097,一级
浦东新区上钢社区卫生服务中心德州七村社区卫生服务站,德州路380弄53号,121.48211230405184,31.167277754244935,一级
浦东新区上钢社区卫生服务中心上钢三村社区卫生服务站,上钢三村2号甲,121.48680894399611,31.178301955960006,一级
浦东新区上钢社区卫生服务中心上钢九村社区卫生服务站,上钢九村28号,121.47991910589974,31.173813015556156,一级
浦东新区上钢社区卫生服务中心济阳社区卫生服务站,西营路44弄口,121.47965949666096,31.17039901154651,一级
浦东新区潍坊社区卫生服务中心,崂山路639号,121.51965319501038,31.225478392312915,一级
浦东新区潍坊社区卫生服务中心一村社区卫生服务站,潍坊一村17号乙,121.51689633192623,31.219997286134053,一级
浦东新区潍坊地段医院竹园社区卫生服务站,潍坊路335弄3支弄24号,121.52740697000397,31.231697284489837,一级
浦东新区洋泾社区卫生服务中心,浦东新区灵山路885号,121.54776328563752,31.23479858109756,一级
浦东新区沪东社区卫生服务中心,莱阳路512号,121.57902158739319,31.277586091824766,一级
浦东新区金杨社区卫生服务中心庆宁寺社区卫生服务站,金桥路260号,121.56716159723959,31.267333664219464,一级
浦东新区沪东社区卫生服务中心博兴路社区卫生服务站,柳埠路142弄43号,121.57678332167264,31.26567460042248,一级
浦东新区金桥社区卫生服务中心,佳林路1028号,121.60936313216258,31.26578029732208,一级
